lead_id,perfil,origen,etapa,tiene_presupuesto,precio_match,tiene_tipo_preferido,tiene_distrito,dias_inactivo,num_seguimientos,puntuacion_lead,problema_legal,problema_precio,problema_accesibilidad,solo_explorando,convirtio,probabilidad_calculada,fecha_creacion
8163,referido,referido,propuesta,0,0,1,0,7,4,54.0,0,0,0,1,0,0.214,2026-03-07
9769,referido,referido,propuesta,1,0,0,1,4,4,92.3,0,0,0,0,1,0.64,2026-04-19
6459,referido,referido,cierre,1,0,0,1,2,4,90.8,0,0,0,0,1,0.65,2026-04-07
11494,inversor,referido,propuesta,0,0,1,1,3,2,0,1,1,0,0,0,0.185,2026-05-06
12117,inversor,web,contactado,1,1,1,1,1,2,0,0,0,0,0,1,0.43,2026-03-10
176,explorador,telegram,contactado,0,0,1,0,7,0,56.1,0,0,0,1,0,0.042,2026-04-19
8545,referido,referido,propuesta,1,0,1,1,1,3,81.2,0,0,0,0,1,0.65,2026-03-19
1466,explorador,web,perdido,1,0,0,0,52,1,53.8,0,0,0,0,0,0.0,2026-05-16
19586,familiar,web,propuesta,0,0,1,1,1,2,0,0,0,0,0,1,0.4,2026-05-17
17297,familiar,web,calificado,1,1,1,0,2,3,0,0,0,0,0,1,0.42,2026-03-24
13382,inversor,referido,cierre,1,0,1,1,0,7,0,0,0,0,0,1,0.65,2026-05-25
4261,explorador,web,calificado,0,0,0,0,7,2,47.7,0,0,0,0,0,0.16,2026-03-06
10463,inversor,referido,propuesta,1,1,1,0,3,2,0,0,0,0,0,1,0.54,2026-05-13
9763,referido,referido,propuesta,1,1,0,0,2,4,0,0,0,0,0,1,0.65,2026-05-26
6322,referido,referido,cierre,1,1,1,1,3,6,87.5,0,0,0,0,1,0.65,2026-05-19
2362,explorador,telegram,contactado,0,0,1,1,11,2,0,1,0,0,0,0,0.077,2026-03-16
11759,inversor,web,contactado,1,0,0,0,9,0,43.8,0,1,0,0,0,0.196,2026-05-20
18663,familiar,chat,calificado,1,0,1,1,5,1,0,0,0,0,0,1,0.35,2026-03-17
7043,referido,referido,propuesta,0,0,1,0,2,3,0,0,0,0,0,1,0.61,2026-03-31
7072,referido,referido,contactado,1,0,1,1,12,0,0,0,1,1,0,0,0.291,2026-05-22
4236,explorador,chat,calificado,0,0,0,0,2,2,25.9,0,0,0,0,0,0.18,2026-05-06
13899,inversor,web,propuesta,1,0,1,1,2,4,59.1,1,0,0,0,0,0.264,2026-05-21
16169,familiar,web,negociacion,1,0,0,1,5,4,54.7,0,0,0,0,1,0.47,2026-03-22
5008,explorador,chat,calificado,1,0,0,1,4,2,0,0,0,0,0,0,0.21,2026-03-09
16762,familiar,web,cierre,1,0,1,1,0,4,43.0,1,0,0,0,0,0.325,2026-03-10
17162,familiar,web,perdido,1,1,1,1,34,2,61.8,1,0,0,0,0,0.06,2026-03-13
11249,inversor,referido,propuesta,1,1,1,1,7,2,95,0,0,0,0,1,0.54,2026-04-18
13680,inversor,web,perdido,0,0,1,0,29,2,44.4,0,0,0,0,0,0.04,2026-05-30
1025,explorador,web,perdido,1,0,0,1,45,2,51.5,0,0,0,0,0,0.0,2026-03-18
11467,inversor,chat,cierre,1,0,1,1,0,7,49.7,0,0,0,0,1,0.62,2026-04-10
14714,inversor,referido,perdido,1,1,1,0,27,0,75.3,1,0,0,0,0,0.083,2026-04-11
13415,inversor,web,negociacion,1,1,1,1,2,4,77.1,0,0,1,0,1,0.472,2026-04-12
10546,inversor,web,calificado,1,1,1,0,5,2,59.7,0,0,0,0,0,0.43,2026-06-03
6769,referido,referido,perdido,1,1,1,0,30,2,0,0,0,1,0,0,0.256,2026-05-06
6784,referido,referido,calificado,1,1,1,1,6,2,72.5,0,0,0,0,1,0.65,2026-03-14
2707,explorador,web,cierre,0,0,0,1,3,4,41.0,0,1,0,1,0,0.098,2026-03-31
13350,inversor,referido,contactado,1,1,1,1,7,1,70.3,0,0,0,0,1,0.44,2026-04-15
7840,referido,referido,calificado,1,1,1,1,3,1,69.7,0,0,0,1,0,0.228,2026-03-14
5907,explorador,web,perdido,0,0,1,1,58,0,55.6,0,0,0,1,0,0.0,2026-04-24
9711,referido,referido,calificado,0,0,1,0,5,2,37.4,0,0,0,0,1,0.55,2026-04-18
14576,inversor,web,cierre,1,1,1,0,1,7,73.6,0,0,0,0,1,0.65,2026-03-20
9092,referido,referido,propuesta,0,0,1,0,1,3,0,1,0,0,0,1,0.336,2026-04-07
7768,referido,referido,propuesta,1,1,0,0,4,3,0,0,0,0,0,1,0.65,2026-04-15
9546,referido,referido,negociacion,1,1,1,0,4,4,76.0,0,0,0,0,1,0.65,2026-04-26
6001,referido,referido,negociacion,1,1,1,1,3,5,62.7,0,0,0,0,1,0.65,2026-06-04
17944,familiar,web,perdido,0,0,1,1,30,0,57.9,0,0,1,0,0,0.008,2026-03-22
4033,explorador,chat,perdido,1,1,0,0,55,0,78.3,0,0,1,0,0,0.0,2026-05-16
17541,familiar,web,contactado,1,1,1,1,9,1,0,0,0,0,0,0,0.34,2026-05-10
19065,familiar,telegram,cierre,1,0,1,1,1,7,58.2,0,0,1,0,1,0.472,2026-03-08
2893,explorador,chat,perdido,1,0,1,0,17,1,0,0,1,0,1,0,0.0,2026-05-07
16291,familiar,chat,calificado,1,1,0,1,4,3,0,0,0,0,0,0,0.4,2026-04-12
13757,inversor,web,perdido,1,0,1,0,58,1,44.0,0,1,0,0,0,0.035,2026-05-29
1641,explorador,chat,contactado,0,0,0,0,5,0,0,0,0,0,1,0,0.035,2026-05-08
7291,referido,referido,contactado,1,1,0,1,9,2,0,0,0,0,0,1,0.57,2026-05-17
14562,inversor,web,contactado,1,1,0,1,3,2,63.0,0,0,0,0,0,0.41,2026-05-03
5662,explorador,web,contactado,1,1,0,0,13,2,0,0,0,1,0,0,0.144,2026-03-07
1647,explorador,web,perdido,0,0,0,1,33,0,0,0,0,0,1,0,0.0,2026-03-18
6481,referido,referido,contactado,1,1,0,0,12,2,95,0,0,0,0,1,0.55,2026-05-12
18728,familiar,web,contactado,0,0,0,1,13,0,46.5,0,0,0,0,0,0.24,2026-05-27
13849,inversor,referido,cierre,1,1,0,0,0,6,62.9,0,0,1,0,1,0.544,2026-04-09
7837,referido,referido,negociacion,1,1,1,1,3,5,0,0,0,0,0,1,0.65,2026-05-22
9627,referido,referido,propuesta,1,0,1,0,5,2,0,0,0,0,0,1,0.62,2026-06-04
11000,inversor,chat,contactado,1,0,1,1,0,2,0,0,0,0,1,0,0.133,2026-04-08
6056,referido,referido,contactado,1,1,1,1,3,1,72.1,0,0,0,0,1,0.61,2026-03-21
9975,referido,referido,contactado,1,1,1,1,5,1,0,0,0,0,0,1,0.59,2026-04-05
19002,familiar,referido,perdido,0,0,1,1,42,1,54.2,0,0,1,0,0,0.048,2026-05-24
9888,referido,referido,propuesta,1,0,1,0,7,4,0,0,0,0,0,1,0.64,2026-03-18
4249,explorador,chat,calificado,1,1,0,0,1,1,0,0,0,0,0,0,0.24,2026-03-28
830,explorador,web,contactado,0,0,0,0,4,1,36.6,1,1,0,0,0,0.038,2026-05-24
8735,referido,referido,contactado,1,0,0,1,12,1,70.2,1,0,0,0,0,0.275,2026-03-30
4555,explorador,web,contactado,1,0,0,0,9,0,0,0,1,0,0,0,0.077,2026-04-26
13131,inversor,telegram,cierre,0,0,1,1,3,4,0,0,0,0,0,1,0.59,2026-05-17
15863,familiar,chat,perdido,0,0,1,1,41,0,40.1,0,0,0,0,0,0.01,2026-04-25
14696,inversor,telegram,contactado,1,1,1,1,9,0,0,1,0,0,0,0,0.204,2026-05-15
18171,familiar,referido,perdido,0,0,1,1,56,2,48.5,0,0,0,0,0,0.08,2026-06-04
12023,inversor,web,perdido,1,1,1,1,26,0,0,1,0,0,0,0,0.066,2026-03-19
1624,explorador,chat,cierre,0,0,0,0,3,7,41.4,0,1,0,1,1,0.093,2026-04-05
1224,explorador,web,propuesta,0,0,1,0,1,2,0,0,0,0,0,0,0.24,2026-06-03
14087,inversor,telegram,contactado,1,1,1,1,1,2,0,1,0,0,0,0,0.237,2026-03-20
8249,referido,referido,cierre,1,0,1,1,0,5,62.7,0,0,1,0,1,0.65,2026-04-15
16196,familiar,web,contactado,0,0,1,1,5,2,49.9,1,0,0,0,0,0.165,2026-03-16
5655,explorador,web,calificado,0,0,0,1,10,3,32.4,0,0,0,1,0,0.056,2026-03-12
6539,referido,referido,propuesta,0,0,1,0,6,4,0,0,0,0,0,1,0.61,2026-04-01
6347,referido,referido,propuesta,1,1,1,0,4,4,0,0,0,0,0,1,0.65,2026-05-23
1884,explorador,chat,perdido,0,0,0,0,52,1,39.9,0,1,0,0,0,0.0,2026-06-02
16938,familiar,web,perdido,1,1,1,1,23,2,0,1,0,0,0,0,0.06,2026-03-20
1631,explorador,web,perdido,0,0,0,0,35,2,0,0,1,0,0,0,0.0,2026-03-27
17088,familiar,chat,calificado,1,1,1,1,4,2,64.1,0,0,0,0,0,0.42,2026-05-25
12539,inversor,chat,perdido,1,0,1,0,31,1,51.4,0,0,0,0,0,0.05,2026-03-08
981,explorador,chat,perdido,1,1,0,1,48,1,64.0,0,0,0,0,0,0.0,2026-05-14
9595,referido,referido,cierre,0,0,1,1,0,5,59.9,0,0,0,0,1,0.65,2026-04-04
13616,inversor,chat,perdido,0,0,0,1,31,2,0,0,1,0,0,0,0.028,2026-05-09
19559,familiar,chat,contactado,1,0,0,1,13,0,0,0,1,0,0,0,0.189,2026-06-02
12591,inversor,web,calificado,1,0,1,1,10,1,39.0,0,0,0,1,0,0.126,2026-04-18
279,explorador,web,perdido,0,0,0,1,54,0,0,0,0,0,0,0,0.0,2026-03-17
6735,referido,referido,calificado,0,0,0,0,7,1,34.0,0,0,0,0,1,0.51,2026-04-13
9710,referido,referido,propuesta,1,1,1,1,6,2,95,0,0,1,0,1,0.552,2026-04-10
10799,inversor,chat,cierre,1,1,0,1,0,5,0,0,0,0,0,1,0.65,2026-05-20
1087,explorador,chat,contactado,1,1,0,0,11,0,64.9,0,0,0,0,0,0.16,2026-03-07
786,explorador,telegram,perdido,0,0,1,1,22,1,0,0,0,0,0,0,0.0,2026-05-31
6352,referido,referido,contactado,1,0,1,1,13,1,68.8,0,0,0,0,1,0.52,2026-03-19
1695,explorador,web,calificado,0,0,0,1,8,3,50.8,0,0,0,1,0,0.056,2026-04-04
4126,explorador,web,calificado,0,0,0,0,6,1,45.0,0,0,0,0,0,0.14,2026-03-22
16109,familiar,chat,calificado,1,0,1,1,3,2,0,0,0,0,0,0,0.39,2026-04-13
2813,explorador,telegram,contactado,0,0,0,0,4,0,0,0,0,0,1,0,0.035,2026-05-08
257,explorador,web,perdido,0,0,0,1,56,2,32.1,0,0,1,0,0,0.0,2026-05-25
2583,explorador,web,calificado,1,0,0,0,0,3,0,0,0,0,1,0,0.073,2026-05-25
17143,familiar,referido,perdido,1,0,0,0,48,0,0,0,0,0,0,0,0.05,2026-04-28
12934,inversor,chat,contactado,1,1,1,0,14,0,58.3,1,0,1,0,0,0.154,2026-03-13
12004,inversor,web,propuesta,1,1,1,1,1,4,92.7,0,0,0,1,0,0.185,2026-03-11
12464,inversor,web,cierre,1,0,1,0,1,6,65.3,0,1,0,0,1,0.42,2026-05-01
11997,inversor,referido,propuesta,1,0,1,1,5,3,0,1,0,0,0,0,0.27,2026-05-28
19654,familiar,web,contactado,1,1,1,0,13,1,74.7,0,0,0,0,0,0.32,2026-04-20
7477,referido,referido,calificado,1,0,1,0,5,1,86.0,0,0,1,0,1,0.448,2026-04-20
9486,referido,referido,negociacion,0,0,0,1,0,5,58.4,0,1,0,0,1,0.483,2026-04-13
1414,explorador,web,contactado,0,0,0,0,8,2,0,0,0,1,0,0,0.08,2026-05-15
6529,referido,referido,cierre,1,1,1,1,3,6,0,0,0,0,0,1,0.65,2026-03-28
6676,referido,referido,calificado,1,0,1,0,2,3,92.7,0,1,0,0,1,0.42,2026-05-17
14461,inversor,chat,perdido,1,1,1,1,46,1,0,0,0,0,0,0,0.12,2026-04-29
10144,inversor,telegram,calificado,0,0,0,1,5,1,0,0,0,0,0,0,0.33,2026-04-14
14348,inversor,referido,contactado,1,1,1,0,9,1,0,1,0,0,0,0,0.22,2026-04-04
4175,explorador,chat,contactado,0,0,0,1,5,1,50.6,0,0,0,1,0,0.042,2026-05-31
11558,inversor,web,propuesta,1,1,1,1,4,2,0,0,0,0,0,1,0.49,2026-05-23
14400,inversor,web,negociacion,1,0,1,1,7,5,0,0,0,0,0,1,0.52,2026-04-07
13561,inversor,chat,contactado,1,0,1,1,2,1,0,0,0,0,0,0,0.36,2026-03-19
7573,referido,referido,contactado,1,1,0,1,13,0,0,0,0,0,0,1,0.55,2026-05-18
13013,inversor,chat,perdido,1,1,1,1,31,0,64.2,0,0,0,1,0,0.042,2026-03-19
4388,explorador,web,perdido,1,0,0,0,27,0,45.9,0,1,0,0,0,0.0,2026-04-04
18555,familiar,chat,perdido,1,0,1,1,50,2,0,0,0,0,0,0,0.06,2026-05-04
18273,familiar,referido,perdido,0,0,0,1,50,0,0,0,1,0,1,0,0.01,2026-05-25
7566,referido,referido,calificado,0,0,1,1,5,2,78.2,0,1,0,0,1,0.399,2026-04-12
10018,inversor,referido,cierre,1,1,0,1,3,6,65.2,1,0,0,1,0,0.135,2026-04-23
9617,referido,referido,calificado,1,0,1,0,8,2,68.1,1,0,0,0,0,0.308,2026-05-20
16096,familiar,referido,contactado,1,0,1,0,7,1,94.0,0,0,0,0,0,0.34,2026-04-16
2729,explorador,web,calificado,0,0,0,0,7,3,63.9,0,0,0,1,0,0.056,2026-04-08
9191,referido,referido,propuesta,1,1,1,0,4,2,0,0,0,1,0,1,0.536,2026-03-14
4586,explorador,chat,perdido,0,0,0,0,46,2,0,0,0,0,0,0,0.0,2026-05-15
6468,referido,referido,calificado,1,1,1,1,4,2,85.7,0,0,0,0,1,0.65,2026-05-09
17781,familiar,referido,perdido,1,1,1,1,18,2,0,0,0,0,0,0,0.16,2026-05-14
5438,explorador,manual,calificado,1,0,1,1,7,3,0,0,0,0,0,0,0.23,2026-04-26
8164,referido,referido,negociacion,0,0,1,1,5,4,35.0,0,0,0,0,1,0.65,2026-03-07
11174,inversor,referido,negociacion,1,0,1,1,3,5,0,0,1,0,1,0,0.145,2026-04-01
107,explorador,chat,contactado,0,0,0,1,2,2,35.8,0,1,0,0,0,0.112,2026-03-24
15005,familiar,referido,perdido,0,0,0,1,28,2,0,1,0,0,0,0,0.033,2026-05-10
12389,inversor,web,calificado,1,1,1,1,3,3,0,0,0,0,0,1,0.47,2026-03-13
8511,referido,referido,calificado,1,1,1,1,4,3,0,1,0,0,0,1,0.358,2026-05-27
1189,explorador,web,perdido,0,0,1,0,53,1,0,1,0,0,0,0,0.0,2026-03-28
19565,familiar,referido,calificado,0,0,1,1,10,3,0,1,1,0,0,0,0.142,2026-03-30
8185,referido,referido,negociacion,1,1,0,1,1,3,0,0,0,0,0,1,0.65,2026-04-05
15479,familiar,referido,cierre,1,0,1,1,3,6,71.7,0,0,1,0,1,0.512,2026-05-31
16430,familiar,telegram,calificado,1,0,1,1,6,3,0,1,1,0,0,0,0.142,2026-03-31
14308,inversor,chat,cierre,1,1,0,0,3,6,42.5,0,0,0,0,1,0.63,2026-04-14
14841,inversor,referido,calificado,1,1,1,0,4,2,93.0,0,0,0,0,1,0.48,2026-04-16
6135,referido,referido,calificado,1,1,0,0,5,2,66.5,0,0,0,1,0,0.214,2026-04-16
13353,inversor,referido,propuesta,1,1,1,1,0,4,0,0,0,0,0,1,0.58,2026-05-28
689,explorador,web,negociacion,0,0,0,0,2,3,10,0,0,0,0,0,0.28,2026-04-07
3371,explorador,web,perdido,0,0,0,0,25,0,44.9,0,0,0,0,0,0.0,2026-04-02
12009,inversor,chat,calificado,1,1,1,0,0,1,44.9,0,0,0,0,1,0.43,2026-03-07
985,explorador,web,perdido,0,0,0,0,51,1,40.6,0,0,0,0,0,0.0,2026-05-08
270,explorador,web,calificado,0,0,0,0,2,3,33.6,0,0,0,0,0,0.18,2026-04-04
4560,explorador,chat,perdido,0,0,0,0,23,2,0,1,1,1,0,0,0.0,2026-03-11
16835,familiar,telegram,perdido,1,1,0,1,58,0,0,0,0,1,0,0,0.056,2026-05-25
19576,familiar,chat,calificado,1,1,1,1,7,2,46.8,0,0,0,0,1,0.42,2026-04-10
2382,explorador,chat,contactado,0,0,0,0,7,1,34.1,0,0,1,0,0,0.08,2026-04-05
5496,explorador,web,calificado,0,0,0,0,6,3,41.2,0,0,0,1,0,0.056,2026-05-24
4234,explorador,chat,contactado,0,0,0,0,11,1,55.8,0,0,0,0,0,0.08,2026-03-24
15390,familiar,referido,cierre,1,1,1,1,3,5,71.8,0,0,0,0,1,0.65,2026-04-18
9566,referido,referido,cierre,1,1,0,1,0,7,65.3,0,0,1,0,1,0.65,2026-03-25
17261,familiar,referido,calificado,0,0,0,1,8,2,54.2,0,0,0,0,1,0.35,2026-05-26
16039,familiar,web,perdido,0,0,1,1,23,1,55.7,0,1,0,0,0,0.007,2026-04-02
6577,referido,referido,propuesta,1,1,1,0,0,4,0,0,0,0,0,1,0.65,2026-05-01
9247,referido,referido,contactado,1,1,0,0,8,0,83.6,0,0,0,0,1,0.53,2026-04-10
17694,familiar,chat,propuesta,0,0,1,1,2,4,55.6,1,0,0,0,0,0.231,2026-04-29
11254,inversor,chat,cierre,1,1,1,0,2,4,0,0,0,0,0,1,0.65,2026-04-07
5304,explorador,web,perdido,1,1,0,0,27,1,86.5,0,0,0,1,0,0.0,2026-04-03
16834,familiar,web,contactado,0,0,1,1,12,0,56.3,0,1,1,0,0,0.146,2026-05-18
1318,explorador,web,perdido,0,0,1,0,45,1,0,0,0,0,0,0,0.0,2026-03-16
13221,inversor,web,perdido,1,1,1,1,22,0,0,0,0,0,0,0,0.12,2026-04-28
14715,inversor,web,perdido,1,1,1,0,34,0,77.5,0,0,0,1,0,0.035,2026-04-22
5459,explorador,chat,perdido,0,0,1,0,55,0,36.5,0,0,0,0,0,0.0,2026-03-09
2513,explorador,web,propuesta,0,0,1,0,5,4,41.6,0,0,0,1,0,0.084,2026-03-22
7653,referido,referido,perdido,0,0,0,0,26,2,67.6,0,0,0,0,0,0.22,2026-04-01
1634,explorador,web,contactado,1,1,1,0,8,1,0,0,0,0,0,0,0.18,2026-03-30
11084,inversor,chat,cierre,1,1,1,0,1,7,46.2,0,0,0,0,1,0.65,2026-04-12
12985,inversor,chat,cierre,1,1,1,0,1,7,49.9,0,0,0,0,1,0.65,2026-04-25
2084,explorador,manual,perdido,0,0,0,1,41,0,0,0,0,0,0,0,0.0,2026-05-04
8486,referido,referido,calificado,0,0,1,1,10,3,58.2,1,0,0,0,0,0.303,2026-03-13
15020,familiar,web,perdido,1,0,1,0,51,1,0,0,0,0,0,0,0.02,2026-05-29
622,explorador,chat,contactado,0,0,1,0,1,1,0,0,1,0,1,0,0.034,2026-05-11
12203,inversor,referido,perdido,1,0,1,1,36,0,0,0,0,0,0,0,0.12,2026-05-06
1713,explorador,web,contactado,0,0,0,0,2,1,0,0,0,0,0,0,0.12,2026-04-07
8453,referido,referido,propuesta,1,0,1,1,6,3,0,1,1,0,0,0,0.246,2026-03-20
15498,familiar,chat,cierre,1,0,1,1,0,6,0,0,1,0,0,1,0.413,2026-04-29
1052,explorador,chat,negociacion,0,0,0,1,3,3,64.1,0,0,0,0,0,0.3,2026-03-23
9255,referido,referido,calificado,0,0,1,1,0,2,0,0,0,1,0,1,0.472,2026-04-25
19553,familiar,web,contactado,1,0,1,0,10,0,35.7,0,0,1,0,0,0.216,2026-04-20
16388,familiar,referido,contactado,0,0,0,1,3,1,0,0,0,0,0,0,0.33,2026-05-03
16579,familiar,referido,propuesta,1,0,1,1,4,3,57.8,0,1,0,0,0,0.322,2026-05-01
18655,familiar,web,propuesta,1,0,0,0,0,3,0,0,0,0,0,1,0.39,2026-04-13
17292,familiar,telegram,cierre,1,1,1,1,2,4,0,0,0,0,0,1,0.64,2026-03-15
950,explorador,chat,perdido,0,0,0,0,23,1,36.1,0,0,0,1,0,0.0,2026-05-31
7380,referido,referido,propuesta,0,0,1,0,4,2,0,0,1,0,0,0,0.413,2026-04-27
476,explorador,web,propuesta,1,0,0,0,7,3,0,1,0,0,0,0,0.127,2026-04-25
19509,familiar,telegram,calificado,1,0,1,0,5,3,0,1,0,1,0,0,0.154,2026-03-07
6835,referido,referido,cierre,0,0,1,1,1,6,69.1,0,0,0,0,1,0.65,2026-06-03
740,explorador,manual,contactado,0,0,0,0,3,1,36.4,0,1,0,0,0,0.084,2026-05-03
15636,familiar,telegram,cierre,1,0,1,1,3,5,0,0,0,0,0,1,0.59,2026-04-28
3382,explorador,web,calificado,0,0,0,0,4,3,0,0,0,0,1,0,0.056,2026-05-19
16282,familiar,chat,calificado,1,1,1,0,3,3,57.1,0,0,0,0,1,0.42,2026-05-08
13928,inversor,chat,negociacion,1,1,1,1,1,3,77.7,0,0,1,0,1,0.456,2026-05-29
19017,familiar,telegram,negociacion,0,0,0,0,3,4,44.7,0,1,0,0,0,0.308,2026-05-15
14651,inversor,referido,calificado,1,1,1,1,6,3,90.6,0,0,0,0,1,0.5,2026-05-15
6709,referido,referido,contactado,0,0,0,1,6,1,0,1,1,1,0,0,0.151,2026-05-13
15667,familiar,referido,propuesta,1,0,1,1,1,4,62.4,1,0,0,0,0,0.275,2026-03-12
6934,referido,referido,perdido,1,0,1,1,60,2,76.7,1,0,0,0,0,0.16,2026-05-31
103,explorador,web,perdido,0,0,0,1,26,2,0,0,0,0,0,0,0.0,2026-05-15
8093,referido,referido,propuesta,0,0,1,1,4,4,79.4,0,0,0,0,1,0.63,2026-05-25
8270,referido,referido,calificado,1,1,1,1,5,2,82.3,0,0,0,0,1,0.65,2026-03-11
3646,explorador,telegram,negociacion,1,0,0,0,0,4,72.8,0,0,0,1,0,0.115,2026-05-24
13414,inversor,chat,propuesta,1,0,1,1,0,2,48.0,1,0,0,0,0,0.253,2026-05-13
10413,inversor,web,propuesta,1,0,1,0,4,3,67.7,0,0,0,0,1,0.42,2026-05-10
14204,inversor,chat,calificado,1,1,1,1,8,3,0,0,0,1,0,1,0.344,2026-05-13
4760,explorador,web,perdido,0,0,0,0,51,2,0,0,0,1,0,0,0.0,2026-03-14
7166,referido,referido,cierre,1,1,1,1,2,6,0,0,0,1,0,1,0.65,2026-05-03
10310,inversor,telegram,perdido,1,1,1,1,55,0,46.7,0,0,0,0,0,0.12,2026-04-19
674,explorador,web,contactado,0,0,1,0,3,2,49.5,1,0,0,0,0,0.088,2026-05-07
15034,familiar,referido,cierre,1,1,0,1,3,4,0,0,0,0,0,1,0.65,2026-05-29
5630,explorador,web,contactado,0,0,0,0,1,1,35.7,1,0,0,1,0,0.023,2026-04-26
6490,referido,referido,negociacion,1,0,1,1,6,5,59.7,1,0,0,0,1,0.396,2026-05-08
8971,referido,referido,negociacion,1,1,1,0,1,4,0,0,0,0,0,1,0.65,2026-06-02
16156,familiar,referido,contactado,0,0,1,1,14,1,0,1,0,0,0,0,0.171,2026-05-22
18109,familiar,chat,calificado,1,0,0,1,7,3,62.9,0,0,1,0,0,0.28,2026-05-28
5953,explorador,web,contactado,0,0,0,1,7,1,36.6,0,1,0,1,0,0.029,2026-05-22
15135,familiar,web,contactado,1,0,0,1,3,0,61.3,0,0,1,0,0,0.248,2026-05-04
4789,explorador,telegram,perdido,0,0,0,0,58,0,0,1,0,0,0,0,0.0,2026-03-13
14654,inversor,web,contactado,1,1,1,1,0,1,0,1,0,0,0,0,0.226,2026-03-27
12141,inversor,chat,contactado,1,1,0,1,3,0,73.3,0,0,0,0,0,0.39,2026-05-01
9408,referido,referido,propuesta,1,1,1,1,6,4,56.6,1,0,1,0,0,0.312,2026-03-10
570,explorador,telegram,calificado,1,0,1,0,7,2,48.1,0,1,0,0,0,0.147,2026-05-15
14483,inversor,web,negociacion,1,1,1,0,6,3,0,0,0,0,0,1,0.53,2026-05-25
11891,inversor,web,contactado,1,1,1,0,5,2,68.1,0,0,0,0,0,0.39,2026-05-12
11012,inversor,web,perdido,1,1,1,1,15,0,0,0,0,0,0,0,0.12,2026-06-03
12043,inversor,chat,perdido,1,1,1,1,41,2,72.4,0,0,0,0,0,0.14,2026-03-22
8664,referido,referido,cierre,1,1,0,1,0,5,62.9,0,0,0,0,1,0.65,2026-04-19
13020,inversor,referido,propuesta,1,0,1,0,0,2,0,0,0,0,0,1,0.49,2026-04-18
955,explorador,chat,calificado,1,1,0,0,1,1,0,1,0,0,0,0,0.132,2026-05-14
9237,referido,referido,cierre,0,0,1,0,2,6,49.9,0,0,0,0,1,0.65,2026-04-11
7572,referido,referido,calificado,1,1,1,1,8,1,91.3,0,0,0,0,1,0.61,2026-05-21
13347,inversor,web,perdido,0,0,1,1,38,1,70.4,0,0,0,1,0,0.014,2026-05-02
14977,inversor,telegram,perdido,1,1,1,0,39,2,58.0,1,0,0,0,0,0.066,2026-03-26
5285,explorador,web,perdido,0,0,1,0,46,1,0,1,1,0,0,0,0.0,2026-05-09
6625,referido,referido,calificado,1,1,1,1,6,3,82.1,1,0,1,0,0,0.286,2026-05-27
11405,inversor,referido,calificado,1,0,1,1,5,1,79.6,0,0,0,0,1,0.43,2026-04-11
1195,explorador,web,perdido,1,1,1,0,38,0,73.0,0,0,1,1,0,0.0,2026-03-25
17389,familiar,referido,calificado,1,0,1,1,5,1,0,0,0,0,0,0,0.4,2026-03-29
6129,referido,referido,calificado,1,1,1,1,4,1,81.1,1,0,0,0,0,0.347,2026-05-11
5002,explorador,web,perdido,0,0,1,0,33,0,46.6,1,1,0,1,0,0.0,2026-04-05
16152,familiar,chat,negociacion,1,0,0,1,5,3,78.0,1,1,0,0,0,0.173,2026-03-06
15934,familiar,referido,negociacion,1,1,1,1,7,5,0,0,0,0,0,1,0.59,2026-04-07
1889,explorador,manual,contactado,0,0,0,0,14,1,0,0,0,0,1,0,0.028,2026-03-20
14898,inversor,web,propuesta,1,0,1,0,0,2,69.2,0,1,0,0,0,0.308,2026-03-26
5235,explorador,web,negociacion,0,0,1,0,7,5,36.7,0,0,0,0,0,0.3,2026-04-03
7593,referido,referido,calificado,1,1,1,1,0,1,0,0,0,0,0,1,0.65,2026-05-02
6505,referido,referido,propuesta,1,1,0,1,4,4,95,1,0,0,0,0,0.38,2026-04-27
10838,inversor,web,propuesta,1,0,1,1,1,3,0,0,0,0,0,1,0.46,2026-05-21
4776,explorador,chat,perdido,0,0,0,0,49,1,51.0,0,0,1,1,0,0.0,2026-04-13
7194,referido,referido,negociacion,1,0,1,1,2,5,0,0,0,0,0,1,0.65,2026-05-24
14344,inversor,referido,perdido,1,1,1,0,41,1,0,1,0,0,0,0,0.083,2026-03-09
3517,explorador,chat,calificado,1,0,0,0,3,3,57.9,0,0,1,1,0,0.059,2026-05-29
8557,referido,referido,propuesta,1,1,0,1,5,3,63.7,0,0,0,0,1,0.65,2026-03-24
4344,explorador,manual,perdido,1,0,0,0,31,2,0,0,0,0,0,0,0.0,2026-03-16
4892,explorador,web,calificado,0,0,0,1,5,3,31.9,0,0,0,0,0,0.18,2026-04-06
19270,familiar,telegram,perdido,0,0,0,0,39,0,0,0,0,1,0,0,0.0,2026-04-20
6471,referido,referido,contactado,0,0,1,1,10,1,60.8,0,0,1,0,1,0.392,2026-03-17
1606,explorador,web,perdido,0,0,0,0,46,0,0,0,1,1,0,0,0.0,2026-05-14
1032,explorador,chat,contactado,0,0,0,1,12,0,41.4,0,0,0,0,0,0.1,2026-04-04
10088,inversor,chat,contactado,1,0,0,0,5,0,49.9,0,0,0,0,0,0.3,2026-04-10
15830,familiar,web,cierre,0,0,0,1,3,5,64.5,0,1,0,0,1,0.378,2026-05-25
